#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 10 10 50 999  8.2 10.1  2.28  8.33  5.63 999  998.4  -0.1   2.9 999.0 99.0 99.00
2010 01 10 11 50 999  7.9 10.6  2.21  7.69  5.62 999  998.3  -0.4   2.9 999.0 99.0 99.00
2010 01 10 12 50 999  8.2 10.7  2.05  7.69  5.68 999  997.9  -0.5   2.9 999.0 99.0 99.00
2010 01 10 13 50 999  6.8  8.2  2.12  8.33  5.92 999  997.8  -0.8   2.9 999.0 99.0 99.00
2010 01 10 14 50 999  6.4  9.0  2.01  7.69  5.94 999  997.7  -1.0   2.9 999.0 99.0 99.00
2010 01 10 15 50 999  6.5  7.9  2.31  8.33  6.24 999  997.4  -1.1   2.9 999.0 99.0 99.00
2010 01 10 16 50 999  6.8  8.5  2.53  9.09  6.66 999  997.2  -1.0   2.9 999.0 99.0 99.00
2010 01 10 17 50 999  7.3  8.6  2.35  8.33  6.45 999  997.0  -1.0   2.9 999.0 99.0 99.00
2010 01 10 18 50 999  6.6  8.6  2.35  9.09  6.48 999  996.7  -0.8   2.9 999.0 99.0 99.00
2010 01 10 19 50 999  5.8  7.4  2.15  9.09  6.12 999  996.9  -0.6   2.9 999.0 99.0 99.00
2010 01 10 20 50 999  4.8  6.0  2.06  7.69  6.24 999  997.0  -0.4   2.9 999.0 99.0 99.00
2010 01 10 21 50 999  4.9  5.9  2.17  9.09  6.26 999  997.0  -0.6   2.9 999.0 99.0 99.00
2010 01 10 22 50 999  5.6  7.2  2.13  9.09  6.21 999  996.7  -0.4   2.9 999.0 99.0 99.00
2010 01 10 23 50 999  4.1  6.3  2.16  9.09  6.40 999  996.4  -0.5   2.9 999.0 99.0 99.00
2010 01 11 00 50 999  3.8  4.9  2.10  8.33  6.29 999  996.2  -0.6   2.9 999.0 99.0 99.00
2010 01 11 01 50 999  5.7  6.4  2.19  9.09  6.53 999  996.1  -0.7   2.9 999.0 99.0 99.00
2010 01 11 02 50 999  4.1  6.6  2.35  9.09  6.96 999  996.3  -0.5   2.9 999.0 99.0 99.00
2010 01 11 03 50 999  5.4  6.8  2.06  9.09  6.75 999  996.5  -0.6   2.9 999.0 99.0 99.00
2010 01 11 04 50 999  5.3  7.4  2.11  8.33  6.92 999  996.7  -0.7   2.9 999.0 99.0 99.00
2010 01 11 05 50 999  5.2  6.2  1.91  8.33  6.56 999  996.8  -1.0   2.9 999.0 99.0 99.00
2010 01 11 06 50 999  5.8  7.6  1.97  9.09  6.56 999  996.9  -0.9   2.9 999.0 99.0 99.00
2010 01 11 07 50 999  4.6  5.9  2.17  9.09  6.73 999  996.7  -1.0   2.9 999.0 99.0 99.00
2010 01 11 08 50 999  5.9  7.1  2.14  9.09  6.69 999  996.8  -0.7   2.9 999.0 99.0 99.00
2010 01 11 09 50 999  4.7  6.2  1.96  8.33  6.47 999  996.7  -0.5   2.8 999.0 99.0 99.00
2010 01 11 10 50 999  5.0  6.6  1.96  8.33  6.44 999  996.8  -0.8   2.7 999.0 99.0 99.00
2010 01 11 11 50 999  5.1  7.1  2.00  8.33  6.38 999  996.7  -0.7   2.7 999.0 99.0 99.00
2010 01 11 12 50 999  6.2  7.4  1.72  8.33  5.96 999  996.5  -1.0   2.7 999.0 99.0 99.00
2010 01 11 13 50 999  6.3  8.7  1.89  8.33  6.24 999  996.3  -0.6   2.7 999.0 99.0 99.00
2010 01 11 14 50 999  6.3  8.0  1.88  8.33  6.45 999  996.6  -1.1   2.9 999.0 99.0 99.00
2010 01 11 15 50 999  6.3  7.9  1.83  8.33  6.32 999  996.7  -1.2   2.9 999.0 99.0 99.00
2010 01 11 16 50 999  6.2  7.6  1.85  7.69  6.36 999  996.6  -1.2   2.9 999.0 99.0 99.00
2010 01 11 17 50 999  5.4  7.8  1.99  8.33  6.55 999  996.6  -1.2   2.9 999.0 99.0 99.00
2010 01 11 18 50 999  7.6  9.8  2.03  8.33  6.29 999  996.8  -0.9   2.9 999.0 99.0 99.00
2010 01 11 19 50 999  5.5  8.5  1.76  7.69  5.95 999  996.7  -0.7   2.9 999.0 99.0 99.00
2010 01 11 20 50 999  6.6  9.2  2.05  7.69  6.24 999  997.0  -0.7   2.9 999.0 99.0 99.00
2010 01 11 21 50 999  6.5  8.6  2.04  8.33  6.17 999  997.0  -0.6   3.0 999.0 99.0 99.00
2010 01 11 22 50 999  7.2  8.8  2.36  8.33  6.32 999  996.9  -0.3   3.0 999.0 99.0 99.00
2010 01 11 23 50 999  6.4  8.5  2.18  9.09  6.32 999  996.5  -0.5   3.0 999.0 99.0 99.00
2010 01 12 00 50 999  6.8  8.4  2.21  9.09  6.31 999  996.6  -0.5   2.9 999.0 99.0 99.00
2010 01 12 01 50 999  6.7  9.1  2.51  9.09  6.70 999  996.8  -0.6   2.9 999.0 99.0 99.00
2010 01 12 02 50 999  6.6  8.7  2.15  9.09  6.45 999  996.8  -0.6   2.9 999.0 99.0 99.00
2010 01 12 03 50 999  6.6  8.1  2.03  8.33  6.17 999  997.1  -0.6   2.9 999.0 99.0 99.00
2010 01 12 04 50 999  8.1  9.9  2.25  9.09  6.52 999  997.3  -0.8   2.9 999.0 99.0 99.00
2010 01 12 05 50 999  6.5  9.7  2.06  9.09  6.31 999  997.5  -1.1   2.9 999.0 99.0 99.00
2010 01 12 06 50 999  6.1  9.0  2.40  9.09  6.64 999  997.8  -1.1   2.9 999.0 99.0 99.00
2010 01 12 07 50 999  5.6  9.2  2.52  9.09  6.80 999  997.6  -1.0   2.9 999.0 99.0 99.00
2010 01 12 08 50 999  5.1  7.3  2.47  9.09  6.52 999  997.8  -1.0   2.9 999.0 99.0 99.00
2010 01 12 09 50 999  6.9  8.7  2.46  9.09  6.61 999  997.8  -0.8   2.9 999.0 99.0 99.00
2010 01 12 10 50 999  5.3  7.9  2.83  9.09  6.98 999  998.2  -0.9   2.9 999.0 99.0 99.00
2010 01 12 11 50 999  5.5  7.9  2.45  9.09  6.76 999  998.2  -0.9   2.9 999.0 99.0 99.00
2010 01 12 12 50 999  6.8  8.9  2.42  9.09  6.65 999  998.1  -0.9   2.9 999.0 99.0 99.00
2010 01 12 13 50 999  4.6  6.1  2.44  9.09  6.76 999  998.3  -0.7   2.9 999.0 99.0 99.00
2010 01 12 14 50 999  4.5  7.1  2.23  9.09  6.74 999  998.4  -0.7   3.0 999.0 99.0 99.00
2010 01 12 15 50 999  4.6  6.0  2.18  9.09  6.60 999  998.7  -0.5   3.0 999.0 99.0 99.00
2010 01 12 16 50 999  4.8  6.6  2.20  9.09  6.79 999  998.7  -0.3   3.0 999.0 99.0 99.00
2010 01 12 17 50 999  5.2  7.6  2.24  9.09  7.02 999  999.2  -0.2   3.0 999.0 99.0 99.00
2010 01 12 18 50 999  4.4  6.1  2.17  9.09  6.87 999  999.5  -0.2   3.0 999.0 99.0 99.00
2010 01 12 19 50 999  4.1  6.1  2.46  9.09  7.04 999 1000.1  -0.1   3.0 999.0 99.0 99.00
2010 01 12 20 50 999  3.2  4.3  2.25  9.09  6.63 999 1000.6   0.0   3.0 999.0 99.0 99.00
2010 01 12 21 50 999  3.7  6.3  2.35  8.33  6.88 999 1001.0   0.1   3.0 999.0 99.0 99.00
2010 01 12 22 50 999  4.5  5.7  2.28  9.09  6.76 999 1000.9   0.1   3.0 999.0 99.0 99.00
2010 01 12 23 50 999  1.7  2.6  2.43  8.33  6.83 999 1001.1   0.2   3.0 999.0 99.0 99.00
2010 01 13 00 50 999  2.4  4.1  2.30  9.09  6.79 999 1001.0   0.2   3.0 999.0 99.0 99.00
2010 01 13 01 50 999  2.0  3.1  2.45  9.09  6.95 999 1001.1   0.2   3.0 999.0 99.0 99.00
2010 01 13 02 50 999  2.2  2.8  2.13  9.09  6.67 999 1001.5   0.3   2.9 999.0 99.0 99.00
2010 01 13 03 50 999  1.4  2.2  2.02  9.09  6.63 999 1002.2   0.4   2.9 999.0 99.0 99.00
2010 01 13 04 50 999  1.4  2.5  2.21  9.09  6.97 999 1002.4   0.5   2.9 999.0 99.0 99.00
2010 01 13 05 50 999  1.3  2.1  2.19  8.33  7.08 999 1002.8   0.5   2.9 999.0 99.0 99.00
2010 01 13 06 50 999  0.8  1.6  2.01  9.09  6.81 999 1003.0   0.5   2.9 999.0 99.0 99.00
2010 01 13 07 50 999  0.9  1.5  2.32  9.09  7.00 999 1003.1   0.6   2.9 999.0 99.0 99.00
2010 01 13 08 50 999  0.5  1.8  2.29  8.33  6.78 999 1003.2   0.7   2.9 999.0 99.0 99.00
2010 01 13 09 50 999  0.7  1.7  2.36  8.33  6.79 999 1003.3   0.7   2.9 999.0 99.0 99.00
2010 01 13 10 50 999  0.1  0.6  2.27  9.09  6.70 999 1003.0   0.7   2.9 999.0 99.0 99.00
2010 01 13 11 50 999  1.9  2.8  2.15  8.33  6.50 999 1002.7   0.8   2.9 999.0 99.0 99.00
2010 01 13 12 50 999  2.8  3.8  2.11  9.09  6.52 999 1002.2   0.8   2.9 999.0 99.0 99.00
2010 01 13 13 50 999  2.4  3.1  2.10  9.09  6.53 999 1002.4   0.9   2.9 999.0 99.0 99.00
2010 01 13 14 50 999  2.8  4.6  1.82  9.09  6.21 999 1002.5   0.7   2.9 999.0 99.0 99.00
2010 01 13 15 50 999  5.5  6.5  1.98  7.69  6.39 999 1002.3  -0.8   3.0 999.0 99.0 99.00
2010 01 13 16 50 999  0.6  1.5  2.12  9.09  6.91 999 1001.3  -0.4   2.9 999.0 99.0 99.00
2010 01 13 17 50 999  0.1  0.6  1.96  9.09  6.67 999 1000.7  -0.6   2.9 999.0 99.0 99.00
2010 01 13 18 50 999  0.6  1.2  1.77  9.09  6.54 999 1000.2  -0.4   2.9 999.0 99.0 99.00
2010 01 13 19 50 999  1.4  2.2  1.86  7.69  6.36 999  999.9  -0.2   2.9 999.0 99.0 99.00
2010 01 13 20 50 999  2.8  4.7  1.78  8.33  6.44 999  999.8  -0.8   2.9 999.0 99.0 99.00
2010 01 13 21 50 999  3.2  4.3  1.74  8.33  6.51 999  999.5  -1.1   2.9 999.0 99.0 99.00
2010 01 13 22 50 999  1.6  2.3  1.82  7.69  6.52 999  998.7  -1.3   2.9 999.0 99.0 99.00
2010 01 13 23 50 999  0.6  1.2  1.80  8.33  6.39 999  997.6  -0.1   2.9 999.0 99.0 99.00
2010 01 14 00 50 999  3.0  3.9  1.70  8.33  6.30 999  996.7  -0.7   2.9 999.0 99.0 99.00
2010 01 14 01 50 999  1.1  1.9  1.76  8.33  6.36 999  995.6  -0.8   2.8 999.0 99.0 99.00
2010 01 14 02 50 999  0.2  0.9  1.71  7.69  6.34 999  994.8  -0.5   2.9 999.0 99.0 99.00
2010 01 14 03 50 999  2.1  2.8  1.55  7.69  6.12 999  993.9  -0.5   2.9 999.0 99.0 99.00
2010 01 14 04 50 999  4.3  5.1  1.64  7.69  6.31 999  993.3  -0.6   3.0 999.0 99.0 99.00
2010 01 14 05 50 999  5.2  6.6  1.53  8.33  6.40 999  992.0   0.1   3.0 999.0 99.0 99.00
2010 01 14 06 50 999  6.9  8.1  1.52  7.14  5.97 999  990.9   0.4   3.0 999.0 99.0 99.00
2010 01 14 07 50 999 10.4 12.4  1.54  8.33  5.98 999  989.9   0.9   3.0 999.0 99.0 99.00
2010 01 14 08 50 999 12.3 15.3  1.71  7.69  5.32 999  988.9   0.9   3.0 999.0 99.0 99.00
2010 01 14 09 50 999 12.5 15.3  1.92  6.67  5.15 999  987.2   0.9   3.0 999.0 99.0 99.00
2010 01 14 10 50 999 15.5 19.2  2.22  8.33  5.12 999  986.9   1.1   3.0 999.0 99.0 99.00
2010 01 14 11 50 999 14.1 17.2  2.79  6.67  5.53 999  985.4   1.2   3.0 999.0 99.0 99.00
2010 01 14 12 50 999 15.4 18.0  3.04  7.14  5.53 999  984.3   1.0   3.0 999.0 99.0 99.00
2010 01 14 13 50 999 15.5 19.8  3.22  7.69  5.67 999  983.3   0.8   3.0 999.0 99.0 99.00
2010 01 14 14 50 999 17.9 21.0  3.76  8.33  6.05 999  982.0   0.3   2.9 999.0 99.0 99.00
2010 01 14 15 50 999 19.3 23.4  4.29  8.33  6.51 999  981.8   0.1   2.7 999.0 99.0 99.00
2010 01 14 16 50 999 18.7 22.8  5.27  9.09  7.17 999  981.1  -0.1   2.8 999.0 99.0 99.00
2010 01 14 17 50 999 19.6 24.2  4.90  9.09  7.01 999  980.1  -0.6   2.9 999.0 99.0 99.00
2010 01 14 18 50 999 19.2 24.2  4.98  9.09  7.13 999  979.4  -0.7   2.8 999.0 99.0 99.00
2010 01 14 19 50 999 20.4 24.2  5.78 10.00  7.67 999  978.6  -0.9   2.8 999.0 99.0 99.00
2010 01 14 20 50 999 19.6 23.2  5.36 10.00  7.19 999  978.0  -1.1   2.8 999.0 99.0 99.00
2010 01 14 21 50 999 19.8 23.1  5.88 10.00  7.57 999  977.2  -0.3   2.8 999.0 99.0 99.00
2010 01 14 22 50 999 19.3 24.0  6.16 10.81  7.91 999  976.3  -0.1   2.8 999.0 99.0 99.00
2010 01 14 23 50 999 20.3 24.4  5.73 11.43  7.88 999  975.3   0.2   2.8 999.0 99.0 99.00
2010 01 15 00 50 999 22.1 25.7  7.08 10.81  8.26 999  975.5  -0.2   2.8 999.0 99.0 99.00
2010 01 15 01 50 999 20.8 25.2  6.43 11.43  7.89 999  974.7   0.4   2.9 999.0 99.0 99.00
2010 01 15 02 50 999 20.0 24.7  6.33 11.43  7.89 999  974.3   0.5   2.9 999.0 99.0 99.00
2010 01 15 03 50 999 21.4 25.7  7.45 11.43  8.45 999  974.3   1.1   2.9 999.0 99.0 99.00
2010 01 15 04 50 999 22.4 28.1  7.89 11.43  8.88 999  974.7   0.9   2.9 999.0 99.0 99.00
2010 01 15 05 50 999 22.6 26.9  8.75 12.12  8.99 999  974.9   0.3   2.9 999.0 99.0 99.00
2010 01 15 06 50 999 22.8 27.7  7.75 12.12  8.92 999  975.7   0.2   2.9 999.0 99.0 99.00
2010 01 15 07 50 999 21.7 99.0 99.00 99.00 99.00 999 9999.0   0.2 999.0 999.0 99.0 99.00
2010 01 15 08 50 999 22.4 26.3  8.36 12.12  9.14 999  976.5  -0.1   2.7 999.0 99.0 99.00
2010 01 15 09 50 999 21.5 25.8  7.52 12.12  8.68 999  977.1  -0.2   2.7 999.0 99.0 99.00
2010 01 15 10 50 999 21.8 25.6  7.23 12.12  8.42 999  977.4  -0.8   2.6 999.0 99.0 99.00
2010 01 15 11 50 999 20.2 25.3  7.49 11.43  8.58 999  977.8  -0.9   2.6 999.0 99.0 99.00
2010 01 15 12 50 999 21.9 26.0  7.59 11.43  8.59 999  977.6  -1.3   2.5 999.0 99.0 99.00
2010 01 15 13 50 999 21.2 25.2  7.57 12.12  8.75 999  977.6  -1.5   2.5 999.0 99.0 99.00
2010 01 15 14 50 999 20.2 25.0  7.89 11.43  8.64 999  977.7  -1.8   2.6 999.0 99.0 99.00
2010 01 15 15 50 999 19.0 22.4 99.00 99.00 99.00 999  978.1  -2.1   2.6 999.0 99.0 99.00
2010 01 15 16 50 999 19.4 23.2 99.00 99.00 99.00 999  977.9  -1.6   2.7 999.0 99.0 99.00
2010 01 15 17 50 999 18.7 23.4  6.49 11.43  8.31 999  978.0  -0.7   2.7 999.0 99.0 99.00
2010 01 15 18 50 999 20.4 24.4  6.73 12.12  8.48 999  978.8  -0.6   2.8 999.0 99.0 99.00
2010 01 15 19 50 999 19.7 99.0 99.00 99.00 99.00 999  979.1  -0.6   2.8 999.0 99.0 99.00
2010 01 15 20 50 999 20.1 99.0 99.00 99.00 99.00 999  979.9  -0.8 999.0 999.0 99.0 99.00
2010 01 15 21 50 999 18.5 24.0  6.64 10.81  8.18 999  980.3  -0.6   2.8 999.0 99.0 99.00
2010 01 15 22 50 999 19.0 23.2  6.90 10.81  8.33 999  980.6  -1.0   2.8 999.0 99.0 99.00
2010 01 15 23 50 999 20.2 25.3  7.27 12.12  8.70 999  980.5  -1.3   2.8 999.0 99.0 99.00
2010 01 16 00 50 999 19.2 23.0  6.56 10.81  8.29 999  980.5  -1.7   2.8 999.0 99.0 99.00
2010 01 16 01 50 999 20.1 24.9  7.76 11.43  8.70 999  981.3  -1.9   2.8 999.0 99.0 99.00
2010 01 16 02 50 999 20.7 24.3  7.77 12.12  9.05 999  981.5  -2.1   2.8 999.0 99.0 99.00
2010 01 16 03 50 999 19.4 23.3  7.36 11.43  8.69 999  982.1  -2.2   2.8 999.0 99.0 99.00
2010 01 16 04 50 999 19.9 24.7  7.12 11.43  8.35 999  982.8  -2.3   2.8 999.0 99.0 99.00
2010 01 16 05 50 999 19.8 23.3  6.91 10.81  8.47 999  982.8  -2.4   2.8 999.0 99.0 99.00
2010 01 16 06 50 999 19.8 24.0  7.38 11.43  8.85 999  984.1  -2.5   2.9 999.0 99.0 99.00
2010 01 16 07 50 999 19.1 23.9  7.08 12.12  8.50 999  984.1  -2.7   2.9 999.0 99.0 99.00
2010 01 16 08 50 999 19.8 22.9  7.26 11.43  8.69 999  984.7  -3.0   2.9 999.0 99.0 99.00
2010 01 16 09 50 999 20.1 24.3  6.97 12.12  8.52 999  985.2  -3.1   2.9 999.0 99.0 99.00
2010 01 16 10 50 999 19.5 23.6  6.84 11.43  8.44 999  984.9  -3.1   2.9 999.0 99.0 99.00
2010 01 16 11 50 999 18.9 23.0  6.73 11.43  8.29 999  985.0  -3.1   2.9 999.0 99.0 99.00
2010 01 16 12 50 999 19.5 23.0  6.84 10.81  8.29 999  984.9  -3.3   2.9 999.0 99.0 99.00
2010 01 16 13 50 999 19.4 22.9  7.18 12.12  8.56 999  985.0  -3.3   2.9 999.0 99.0 99.00
2010 01 16 14 50 999 18.4 22.8  6.50 11.43  8.14 999  985.2  -3.2   2.9 999.0 99.0 99.00
2010 01 16 15 50 999 18.5 22.5  6.89 11.43  8.32 999  985.7  -3.0   2.9 999.0 99.0 99.00
2010 01 16 16 50 999 19.3 22.7  7.44 11.43  8.73 999  986.2  -3.2   2.9 999.0 99.0 99.00
2010 01 16 17 50 999 17.9 21.1  5.90 12.12  8.04 999  986.6  -3.3   2.9 999.0 99.0 99.00
2010 01 16 18 50 999 18.7 22.3  7.07 12.12  8.94 999  987.6  -3.9   2.9 999.0 99.0 99.00
2010 01 16 19 50 999 18.1 23.2  6.96 11.43  8.69 999  988.0  -4.2   2.9 999.0 99.0 99.00
2010 01 16 20 50 999 18.6 21.8  5.96 12.12  8.19 999  988.5  -4.1   2.9 999.0 99.0 99.00
2010 01 16 21 50 999 17.0 20.9  7.04 10.81  8.64 999  988.9  -3.9   2.8 999.0 99.0 99.00
2010 01 16 22 50 999 17.6 22.5  6.70 11.43  8.59 999  989.2  -4.1   2.8 999.0 99.0 99.00
2010 01 16 23 50 999 16.5 20.6  6.86 11.43  8.64 999  989.2  -4.1   2.8 999.0 99.0 99.00
2010 01 17 00 50 999 17.2 21.8  6.07 10.81  8.04 999  988.9  -4.2   2.8 999.0 99.0 99.00
2010 01 17 01 50 999 17.7 20.8  6.50 11.43  8.10 999  988.7  -4.1   2.8 999.0 99.0 99.00
2010 01 17 02 50 999 17.2 21.7  6.05 10.81  7.79 999  988.9  -4.0   2.8 999.0 99.0 99.00
2010 01 17 03 50 999 16.6 20.5  5.94 10.81  7.74 999  989.7  -3.9   2.8 999.0 99.0 99.00
2010 01 17 04 50 999 17.5 21.9  5.94 10.81  7.91 999  990.4  -3.9   2.8 999.0 99.0 99.00
2010 01 17 05 50 999 18.2 22.0  5.59 11.43  7.78 999  990.8  -4.0   2.7 999.0 99.0 99.00
2010 01 17 06 50 999 17.4 20.5  5.86 10.81  7.86 999  991.6  -3.9   2.3 999.0 99.0 99.00
2010 01 17 07 50 999 16.8 20.1  5.85 10.81  7.90 999  992.5  -3.7   2.4 999.0 99.0 99.00
2010 01 17 08 50 999 16.8 21.0  6.15 11.43  8.18 999  993.1  -3.7   2.4 999.0 99.0 99.00
2010 01 17 09 50 999 17.1 20.7  5.60 11.43  7.91 999  993.6  -3.8   2.4 999.0 99.0 99.00
2010 01 17 10 50 999 16.8 19.7  5.97 10.81  8.05 999  994.0  -3.7   2.4 999.0 99.0 99.00
2010 01 17 11 50 999 15.8 21.5  6.17 10.81  8.25 999  994.0  -3.7   2.5 999.0 99.0 99.00
2010 01 17 12 50 999 15.8 19.9  5.41 10.81  7.74 999  994.2  -3.7   2.5 999.0 99.0 99.00
2010 01 17 13 50 999 15.5 19.7  5.17 10.00  7.52 999  994.8  -3.9   2.4 999.0 99.0 99.00
2010 01 17 14 50 999 14.0 17.0  5.09 10.81  7.44 999  994.9  -3.8   2.3 999.0 99.0 99.00
2010 01 17 15 50 999 14.2 18.1  4.47 10.81  6.95 999  994.8  -4.1   2.3 999.0 99.0 99.00
2010 01 17 16 50 999 14.4 18.5  4.60 10.00  7.24 999  995.1  -4.4   2.2 999.0 99.0 99.00
2010 01 17 17 50 999 13.6 16.9  4.38 10.00  7.14 999  995.7  -4.2   2.1 999.0 99.0 99.00
2010 01 17 18 50 999 15.0 17.7  4.79 10.81  7.46 999  996.2  -4.3   2.2 999.0 99.0 99.00
2010 01 17 19 50 999 14.3 18.1  4.38 10.81  7.28 999  996.7  -4.3   2.2 999.0 99.0 99.00
2010 01 17 20 50 999 13.5 17.2  4.92 10.00  7.61 999  997.0  -4.3   2.3 999.0 99.0 99.00
2010 01 17 21 50 999 14.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 01 17 22 50 999 14.5 17.9  4.40 10.00  7.23 999  997.7  -4.6   2.4 999.0 99.0 99.00
2010 01 17 23 50 999 14.9 18.2  4.22 10.00  7.09 999  998.1  -4.2   2.4 999.0 99.0 99.00
2010 01 18 00 50 999 13.9 16.6  4.45 10.00  7.26 999  998.2  -4.4   2.3 999.0 99.0 99.00
2010 01 18 01 50 999 13.4 16.1  4.26 10.00  6.84 999  998.3  -4.4   2.4 999.0 99.0 99.00
2010 01 18 02 50 999 14.6 17.1  4.44  9.09  7.02 999  998.6  -4.3   2.4 999.0 99.0 99.00
2010 01 18 03 50 999 13.5 17.0  4.37 10.00  7.19 999  999.2  -4.3   2.4 999.0 99.0 99.00
2010 01 18 04 50 999 14.8 99.0 99.00 99.00 99.00 999  999.5  -4.3 999.0 999.0 99.0 99.00
2010 01 18 05 50 999 15.2 18.5  3.96 10.00  6.81 999  999.9  -4.3   2.4 999.0 99.0 99.00
2010 01 18 06 50 999 14.6 17.4  3.88 10.00  6.88 999 1000.4  -4.5   2.4 999.0 99.0 99.00
2010 01 18 08 50 999 13.7 99.0 99.00 99.00 99.00 999 1001.1  -4.6 999.0 999.0 99.0 99.00
2010 01 18 10 50 999 12.9 15.9  3.53  9.09  6.82 999 1001.8  -4.6   2.5 999.0 99.0 99.00
2010 01 18 11 50 999 12.6 16.1  3.29  9.09  6.62 999 1002.1  -4.5   2.5 999.0 99.0 99.00
2010 01 18 12 50 999 12.9 15.8  3.18  8.33  6.54 999 1002.1  -4.9   2.5 999.0 99.0 99.00
2010 01 18 13 50 999 12.3 15.3 99.00 99.00 99.00 999 1002.3  -4.8   2.6 999.0 99.0 99.00
2010 01 18 14 50 999 12.7 15.7 99.00 99.00 99.00 999 1002.5  -4.9   2.6 999.0 99.0 99.00
2010 01 18 15 50 999 12.1 14.8  3.38  9.09  6.37 999 1002.6  -4.9   2.6 999.0 99.0 99.00
2010 01 18 16 50 999 11.9 14.5  3.16  8.33  6.23 999 1002.9  -4.8   2.6 999.0 99.0 99.00
2010 01 18 17 50 999 11.9 15.8 99.00 99.00 22.71 999 1003.1  -4.9   2.6 999.0 99.0 99.00
2010 01 18 18 50 999 11.6 15.1  3.02  8.33  6.18 999 1003.3  -4.8   2.6 999.0 99.0 99.00
2010 01 18 19 50 999 11.5 14.8  2.87  8.33  6.21 999 1003.7  -5.4   2.5 999.0 99.0 99.00
2010 01 18 21 50 999 10.7 12.7 99.00  7.69  6.35 999 1004.5  -5.5   2.5 999.0 99.0 99.00
2010 01 18 22 50 999 11.0 14.6  2.79  8.33  6.35 999 1004.8  -5.4   2.5 999.0 99.0 99.00
2010 01 18 23 50 999 10.1 15.1 99.00 99.00 99.00 999 1004.7  -5.2   2.5 999.0 99.0 99.00
2010 01 19 00 50 999 10.3 13.0  2.50  8.33  6.12 999 1004.5  -5.1   2.5 999.0 99.0 99.00
2010 01 19 01 50 999 10.4 13.6 99.00 99.00 99.00 999 1004.5  -5.4   2.5 999.0 99.0 99.00
2010 01 19 02 50 999  9.7 12.2  2.54  7.14  6.00 999 1004.6  -5.6   2.5 999.0 99.0 99.00
2010 01 19 03 50 999 10.6 13.8  2.61  7.14  5.91 999 1004.7  -4.7   2.5 999.0 99.0 99.00
2010 01 19 04 50 999 10.6 13.8  2.18  7.69  5.68 999 1004.9  -5.1   2.6 999.0 99.0 99.00
2010 01 19 05 50 999  9.3 11.9  2.28  7.14  5.63 999 1004.8  -4.7   2.6 999.0 99.0 99.00
2010 01 19 06 50 999  9.3 12.9  2.17  7.14  5.57 999 1004.8  -4.8   2.6 999.0 99.0 99.00
2010 01 19 07 50 999  9.5 13.4  2.00  7.69  5.42 999 1004.7  -4.8   2.7 999.0 99.0 99.00
2010 01 19 08 50 999  8.8 11.2  2.04  6.67  5.53 999 1004.8  -4.4   2.7 999.0 99.0 99.00
2010 01 19 09 50 999  9.1 12.4  2.00  7.14  5.52 999 1005.1  -4.7   2.6 999.0 99.0 99.00
2010 01 19 10 50 999 10.3 13.4  1.88  6.67  5.36 999 1005.3  -4.5   2.5 999.0 99.0 99.00
2010 01 19 11 50 999  9.6 12.4  1.79  6.67  5.42 999 1005.3  -4.4   2.4 999.0 99.0 99.00
2010 01 19 12 50 999  8.8 11.2  1.69  6.67  5.20 999 1005.3  -4.4   2.3 999.0 99.0 99.00
2010 01 19 13 50 999  8.6 13.2  1.91  7.14  5.35 999 1005.4  -4.5   2.5 999.0 99.0 99.00
2010 01 19 14 50 999  9.8 11.7  1.83  6.67  5.24 999 1005.5  -4.3   2.5 999.0 99.0 99.00
2010 01 19 15 50 999 10.0 12.5  1.66  5.88  5.08 999 1005.6  -4.6   2.4 999.0 99.0 99.00
2010 01 19 16 50 999  8.0  9.9  1.86  6.25  5.36 999 1005.6  -4.7   2.5 999.0 99.0 99.00
2010 01 19 17 50 999  5.4  6.7  1.72  6.67  5.36 999 1005.5  -4.4   2.5 999.0 99.0 99.00
2010 01 19 18 50 999  7.2  9.0  1.52  7.14  5.30 999 1005.6  -3.6   2.5 999.0 99.0 99.00
2010 01 19 19 50 999  5.3  6.8  1.55  6.25  5.37 999 1005.9  -4.1   2.5 999.0 99.0 99.00
2010 01 19 20 50 999  4.1  5.5  1.42  6.67  5.37 999 1005.7  -3.8   2.4 999.0 99.0 99.00
2010 01 19 21 50 999 10.0 12.5  1.27  6.25  5.33 999 1005.8  -3.1   2.4 999.0 99.0 99.00
2010 01 19 22 50 999  8.4  9.8  1.50  5.88  5.10 999 1005.8  -2.9   2.4 999.0 99.0 99.00
2010 01 19 23 50 999  5.3  8.6  1.27  6.25  5.29 999 1005.6  -3.1   2.4 999.0 99.0 99.00
2010 01 20 00 50 999  6.3  7.4  1.15  5.88  5.01 999 1005.8  -2.7   2.4 999.0 99.0 99.00
2010 01 20 01 50 999  8.7 10.0  1.23 12.12  5.07 999 1005.9  -2.9   2.4 999.0 99.0 99.00
2010 01 20 02 50 999  4.6  6.1  1.23 10.81  5.33 999 1005.9  -2.9   2.4 999.0 99.0 99.00
