YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 10 04 01 00 123 14.7 18.8  3.27  7.14  6.17 999  997.0   7.9   8.3   5.2 99.0 99.00
2005 10 04 02 00 119 15.9 18.4  3.45  7.69  6.51 999  996.7   7.8   8.3   5.4 99.0 99.00
2005 10 04 03 00 117 17.3 21.7  3.70  8.33  6.32 999  994.9   8.1   8.3   4.8 99.0 99.00
2005 10 04 04 00 119 16.9 20.0  4.22  8.33  6.66 999  993.8   8.2   8.3   4.3 99.0 99.00
2005 10 04 05 00 118 17.5 21.5  4.08  9.09  6.62 999  992.9   7.8   8.3   5.5 99.0 99.00
2005 10 04 06 00 116 16.9 20.1  3.95  8.33  6.69 999  992.4   7.5   8.3   5.9 99.0 99.00
2005 10 04 07 00 117 17.3 20.6  4.26  9.09  6.85 999  991.8   7.4   8.3   5.6 99.0 99.00
2005 10 04 08 00 112 15.6 19.3  4.45 10.00  6.98 999  991.6   7.3   8.3   5.7 99.0 99.00
2005 10 04 09 00 111 16.0 18.8  4.44 10.00  7.10 999  991.2   7.5   8.3   5.6 99.0 99.00
2005 10 04 10 00 105 15.7 19.4  4.18  9.09  6.99 999  990.8   7.4   8.3   6.2 99.0 99.00
2005 10 04 11 00 104 15.0 18.0  4.05  9.09  7.12 999  990.4   7.2   8.3   5.9 99.0 99.00
2005 10 04 12 00  98 14.7 18.5  4.19 10.00  7.24 999  989.9   7.4   8.3   6.1 99.0 99.00
2005 10 04 13 00  99 15.6 18.6  4.18  9.09  7.24 999  989.3   7.5   8.3   6.1 99.0 99.00
2005 10 04 14 00 102 15.5 19.1  3.80 10.00  6.83 999  988.1   7.4   8.3   6.0 99.0 99.00
2005 10 04 15 00  97 15.0 17.7  3.90  9.09  6.71 999  988.3   7.1   8.3   6.1 99.0 99.00
2005 10 04 16 00  95 15.0 18.0  3.74 10.81  6.50 999  988.2   7.0   8.4   5.7 99.0 99.00
2005 10 04 17 00  95 14.3 16.9  4.16 10.00  6.98 999  988.5   7.0   8.4   5.4 99.0 99.00
2005 10 04 18 00  92 13.7 16.1  4.02 10.00  7.06 999  988.7   6.9   8.4   5.4 99.0 99.00
2005 10 04 19 00  88 13.6 16.0  4.00  9.09  7.02 999  989.1   7.0   8.3   5.3 99.0 99.00
2005 10 04 20 00  81 14.5 18.0  3.92  9.09  7.07 999  989.5   7.4   8.3   5.4 99.0 99.00
2005 10 04 21 00  79 12.6 16.0  4.14 10.81  7.02 999  989.9   7.5   8.3   5.7 99.0 99.00
2005 10 04 22 00  79 12.0 14.7  4.16 10.00  7.35 999  990.3   7.7   8.3   6.0 99.0 99.00
2005 10 04 23 00  79 12.6 15.1  4.28 10.00  7.27 999  990.5   7.9   8.3   6.2 99.0 99.00
2005 10 05 00 00  77 13.7 16.4  4.85 10.00  7.44 999  991.2   7.8   8.3   5.8 99.0 99.00
2005 10 05 01 00  78 12.6 15.4  4.48 10.00  7.60 999  991.4   7.7   8.3   5.5 99.0 99.00
2005 10 05 02 00  74 13.0 15.5  4.45 10.00  7.42 999  992.0   8.1   8.3   4.2 99.0 99.00
2005 10 05 03 00  72 11.9 14.3  5.22 10.81  8.15 999  992.9   8.0   8.3   3.9 99.0 99.00
2005 10 05 04 00  68 12.2 14.5  5.01 10.81  8.13 999  993.5   7.8   8.3   3.5 99.0 99.00
2005 10 05 05 00  67 10.5 12.0  5.43 10.81  8.40 999  994.2   7.7   8.2   3.5 99.0 99.00
2005 10 05 06 00  71 12.6 14.8  4.71 10.81  8.13 999  995.3   7.2   8.2   3.1 99.0 99.00
2005 10 05 07 00  55  8.4 10.0  4.99 10.81  8.37 999  996.0   7.5   8.2   4.1 99.0 99.00
2005 10 05 08 00  59  8.9 10.8  4.46 10.81  8.07 999  996.8   7.7   8.2   4.4 99.0 99.00
2005 10 05 09 00  60 10.5 12.1  4.12 10.00  8.06 999  997.6   7.8   8.2   4.5 99.0 99.00
2005 10 05 10 00  59  9.8 11.8  4.32 10.00  8.01 999  998.2   7.6   8.2   4.5 99.0 99.00
2005 10 05 11 00  53  9.2 11.4  4.24 10.00  7.99 999  998.9   7.6   8.2   4.7 99.0 99.00
2005 10 05 12 00  56  9.4 11.5  4.20 11.43  8.11 999  999.2   7.6   8.1   4.3 99.0 99.00
2005 10 05 13 00  55  8.8 11.4  4.57 12.90  8.59 999  999.9   7.6   8.1   4.4 99.0 99.00
2005 10 05 14 00  51  8.1 10.5  5.04 12.90  8.86 999 1000.1   7.6   8.1   4.3 99.0 99.00
2005 10 05 15 00  60  8.1 10.5  5.15 12.12  9.26 999 1000.3   7.4   8.1   3.4 99.0 99.00
2005 10 05 16 00  59  7.1  9.0  4.67 12.12  8.80 999 1000.7   6.6   8.1   4.0 99.0 99.00
2005 10 05 17 00  52  6.3  8.2  4.90 12.12  9.04 999 1001.0   6.3   8.0   4.2 99.0 99.00
2005 10 05 18 00  51  6.3  7.9  4.36 12.90  8.92 999 1001.0   7.1   8.1   2.8 99.0 99.00
2005 10 05 19 00  59  7.6  9.1  4.68 10.00  8.73 999 1001.1   7.1   8.1   2.2 99.0 99.00
2005 10 05 20 00  95  7.8  9.6  4.48 12.12  8.79 999 1001.3   6.4   8.1   4.2 99.0 99.00
2005 10 05 21 00 109  5.4  6.8  3.97 11.43  8.46 999 1001.4   6.6   8.1   3.9 99.0 99.00
2005 10 05 22 00  96  5.3  6.9  3.66 10.00  8.19 999 1001.3   6.6   8.1   3.6 99.0 99.00
2005 10 05 23 00  95  5.1  6.3  3.42 10.00  7.93 999 1000.9   6.6   8.1   3.5 99.0 99.00
2005 10 06 00 00 103  5.3  6.5  3.11 12.90  7.73 999 1000.5   6.9   8.1   3.6 99.0 99.00
2005 10 06 01 00 102  6.0  7.9  3.31 11.43  7.87 999  999.8   6.6   8.1   3.6 99.0 99.00
2005 10 06 02 00 115  6.3  7.3  2.96 12.12  7.56 999  999.1   6.9   8.1   3.3 99.0 99.00
2005 10 06 03 00 113  6.7  8.2  3.18 12.12  7.80 999  998.2   6.8   8.1   3.3 99.0 99.00
2005 10 06 04 00 105  7.4  8.8  3.15 10.81  7.87 999  997.5   6.8   8.1   3.3 99.0 99.00
2005 10 06 05 00 110  8.3  9.8  2.95 11.43  7.64 999  996.7   6.8   8.1   3.6 99.0 99.00
2005 10 06 06 00 105  9.5 11.1  3.09 10.81  7.62 999  995.9   7.0   8.1   4.0 99.0 99.00
2005 10 06 07 00  95  9.9 11.7  2.67 10.81  6.83 999  994.8   7.1   8.1   4.4 99.0 99.00
2005 10 06 08 00 100 11.5 13.3  2.77 10.00  6.91 999  993.6   7.0   8.1   4.3 99.0 99.00
2005 10 06 09 00  86 12.4 15.0  2.57 10.81  6.38 999  992.5   6.7   8.1   4.9 99.0 99.00
2005 10 06 10 00  88 12.9 15.9  2.79 10.81  6.27 999  991.3   6.4   8.2   5.5 99.0 99.00
2005 10 06 11 00  82 11.3 13.7  2.79  9.09  5.89 999  989.8   6.8   8.2   6.1 99.0 99.00
2005 10 06 12 00 111  8.7 10.3  2.84 11.43  6.03 999  988.7   6.8   8.2   6.1 99.0 99.00
2005 10 06 13 00  82 10.3 12.2  2.50  9.09  6.04 999  987.4   6.8   8.2   6.2 99.0 99.00
2005 10 06 14 00  87 11.6 13.6  2.49 10.81  5.82 999  986.4   6.4   8.2   5.2 99.0 99.00
2005 10 06 15 00  77 13.1 15.4  2.69 11.43  5.80 999  985.6   6.4   8.2   4.6 99.0 99.00
2005 10 06 16 00  71 14.5 16.9  2.81  7.14  5.79 999  984.9   6.1   8.2   4.9 99.0 99.00
2005 10 06 17 00  68 14.4 16.9  2.67  8.33  5.78 999  984.8   6.1   8.2   4.8 99.0 99.00
2005 10 06 18 00  67 13.3 15.0  2.49  6.25  5.39 999  985.1   6.1   8.2   4.9 99.0 99.00
2005 10 06 19 00  66 13.0 15.2  2.50  6.67  5.54 999  985.7   6.0   8.2   4.7 99.0 99.00
2005 10 06 20 00  59 12.7 15.0  2.58  9.09  5.76 999  986.3   6.1   8.2   4.1 99.0 99.00
2005 10 06 21 00  64 10.6 12.5  2.62  5.88  5.80 999  986.6   6.6   8.2   4.5 99.0 99.00
2005 10 06 22 00  47 10.9 12.9  2.36  7.14  5.79 999  987.2   7.2   8.2   3.7 99.0 99.00
2005 10 06 23 00  38  9.6 12.5  2.33  7.14  5.94 999  987.7   6.7   8.1   4.6 99.0 99.00
2005 10 07 00 00  22 11.3 13.8  2.38  6.67  5.82 999  988.7   6.8   8.1   3.7 99.0 99.00
2005 10 07 01 00  19 12.0 14.5  2.62  7.14  6.12 999  989.4   6.6   8.1   3.3 99.0 99.00
2005 10 07 02 00   4 12.2 14.7  2.87  8.33  6.25 999  990.0   7.2   8.0   2.8 99.0 99.00
2005 10 07 03 00 355 11.5 13.4  2.96 10.00  6.43 999  990.8   7.1   8.0   2.7 99.0 99.00
2005 10 07 04 00 351 10.5 12.8  3.22 10.00  6.79 999  991.9   7.0   8.0   2.7 99.0 99.00
2005 10 07 05 00 347 10.7 12.3  2.99  8.33  6.72 999  992.8   7.0   8.0   1.9 99.0 99.00
2005 10 07 06 00 350  9.9 11.5  2.99  9.09  6.86 999  993.7   6.8   7.9   1.1 99.0 99.00
2005 10 07 07 00 338  9.2 11.6  3.06  9.09  7.04 999  994.6   6.9   7.9   2.1 99.0 99.00
2005 10 07 08 00 337  8.6  9.8  3.10  7.69  7.06 999  995.7   6.8   8.0   2.1 99.0 99.00
2005 10 07 09 00 325  7.8  9.0  2.90  8.33  7.28 999  996.5   6.6   7.9   2.2 99.0 99.00
2005 10 07 10 00 329  6.4  7.4  2.88 12.12  7.43 999  996.9   6.6   7.9   2.4 99.0 99.00
2005 10 07 11 00 339  6.4  8.2  3.07 12.12  7.74 999  997.3   6.5   8.0   2.9 99.0 99.00
2005 10 07 12 00 346  7.3  8.8  3.09 12.12  8.11 999  997.9   5.1   8.0   2.6 99.0 99.00
2005 10 07 13 00 350  6.4  7.4  3.19 12.12  8.14 999  998.0   6.3   8.0   2.6 99.0 99.00
2005 10 07 14 00 322  7.6  8.6  3.31 12.12  8.50 999  998.4   6.7   7.9   2.2 99.0 99.00
2005 10 07 15 00 330  7.7  9.0  3.12 12.90  8.10 999  998.6   6.7   7.9   2.2 99.0 99.00
2005 10 07 16 00 308  7.7 11.1  3.04 12.90  7.98 999  999.0   6.1   8.0   2.7 99.0 99.00
2005 10 07 17 00 312  5.9  7.2  2.75 13.79  7.58 999  999.2   6.3   8.0   2.2 99.0 99.00
2005 10 07 18 00 329  7.6  8.8  2.80 12.90  7.93 999  999.7   6.7   7.9   1.7 99.0 99.00
2005 10 07 19 00 326  7.7  9.0  2.65 12.12  7.52 999 1000.2   6.8   7.9   1.9 99.0 99.00
2005 10 07 20 00 323  7.6  8.4  2.68 12.12  7.63 999 1000.5   7.0   8.0   1.0 99.0 99.00
2005 10 07 21 00 309  7.7  9.0  2.62 10.00  7.36 999 1000.8   7.0   8.0   0.8 99.0 99.00
2005 10 07 22 00 303  7.2  8.6  2.57 11.43  7.32 999 1000.7   7.0   8.1   1.9 99.0 99.00
2005 10 07 23 00 291  7.4  8.7  2.26 11.43  7.19 999 1000.8   6.8   8.1   2.1 99.0 99.00
2005 10 08 00 00 289  7.0  8.4  2.60 10.81  7.52 999 1000.6   6.8   8.1   2.1 99.0 99.00
2005 10 08 01 00 299  7.3  9.3  2.37 11.43  7.31 999 1000.6   6.2   8.1   2.3 99.0 99.00
2005 10 08 02 00 290  7.3  8.7  2.19 12.12  7.10 999 1000.4   6.7   8.1   2.7 99.0 99.00
2005 10 08 03 00 290  7.5  8.8  2.40 11.43  7.33 999 1000.4   6.8   8.1   2.1 99.0 99.00
2005 10 08 04 00 293  5.9  7.0  2.21 10.81  7.15 999 1000.6   6.3   8.1   2.7 99.0 99.00
2005 10 08 05 00 305  7.4  8.9  2.16 10.81  7.06 999 1000.7   6.5   8.1   2.9 99.0 99.00
2005 10 08 06 00 301  6.8  8.2  2.16 11.43  7.05 999 1001.0   6.5   8.1   2.3 99.0 99.00
2005 10 08 07 00 315  7.0  8.3  1.96 10.00  7.11 999 1001.2   6.5   8.1   2.0 99.0 99.00
2005 10 08 08 00 325  7.7  8.9  2.01 10.81  6.90 999 1001.5   6.7   8.1   2.8 99.0 99.00
2005 10 08 09 00 314  7.1  8.8  2.03 11.43  6.87 999 1001.7   6.6   8.1   2.2 99.0 99.00
2005 10 08 10 00 325  8.3 10.2  1.92 10.00  6.66 999 1002.1   6.6   8.1   2.2 99.0 99.00
2005 10 08 11 00 325  8.5  9.9  2.05 10.81  6.78 999 1002.4   6.7   8.2   2.6 99.0 99.00
2005 10 08 12 00 328  9.6 11.2  2.05 10.81  6.56 999 1002.8   6.8   8.2   2.8 99.0 99.00
2005 10 08 13 00 321 10.3 12.8  2.12 10.81  6.24 999 1003.2   6.6   8.1   2.6 99.0 99.00
2005 10 08 14 00 342  9.5 11.1  2.08 10.00  6.08 999 1003.6   6.3   8.1   2.5 99.0 99.00
2005 10 08 15 00 328 10.4 12.4  2.16 10.81  5.97 999 1004.1   6.7   8.1   3.1 99.0 99.00
2005 10 08 16 00 326 12.1 14.9  2.19 10.00  5.95 999 1004.5   7.1   8.0   2.4 99.0 99.00
2005 10 08 17 00 339 12.6 15.2  2.33  6.25  5.96 999 1005.1   6.6   8.0   3.2 99.0 99.00
2005 10 08 18 00 332 12.6 14.5  2.48  7.14  6.08 999 1005.7   6.8   8.1   2.7 99.0 99.00
2005 10 08 19 00 336 12.6 15.2  2.76  7.14  5.90 999 1006.4   6.9   8.0   2.8 99.0 99.00
2005 10 08 20 00 332 10.9 14.2  2.85  7.14  6.13 999 1006.8   6.9   8.0   2.9 99.0 99.00
2005 10 08 21 00 330 12.2 14.8  2.80  6.67  6.00 999 1007.7   7.1   8.0   1.9 99.0 99.00
2005 10 08 22 00 329 13.4 16.0  2.90  7.69  6.31 999 1008.4   6.9   8.0   2.5 99.0 99.00
2005 10 08 23 00 334 12.5 15.2  2.78  7.14  6.20 999 1008.7   7.2   8.0   2.0 99.0 99.00
2005 10 09 00 00 328 12.7 14.5  2.92  7.69  6.24 999 1009.2   7.3   8.1   1.5 99.0 99.00
2005 10 09 01 00 330 11.8 14.1  3.12  7.69  6.53 999 1009.5   7.4   8.1   1.4 99.0 99.00
2005 10 09 02 00 327 11.0 13.1  3.17  7.69  6.57 999 1009.6   7.3   8.1   1.8 99.0 99.00
2005 10 09 03 00 333 10.3 12.0  2.85  8.33  6.45 999 1009.6   7.4   8.1   0.5 99.0 99.00
2005 10 09 04 00 322 10.2 11.5  2.94  8.33  6.64 999 1010.1   7.1   8.1   0.8 99.0 99.00
2005 10 09 05 00 328  7.9  9.1  2.83  8.33  6.62 999 1010.1   7.0   8.1   1.1 99.0 99.00
2005 10 09 06 00 321  6.5  7.4  3.06  9.09  6.92 999 1010.1   6.8   8.1   1.4 99.0 99.00
2005 10 09 07 00 327  4.9  6.0  2.83  9.09  6.74 999 1010.0   6.6   8.1   2.0 99.0 99.00
2005 10 09 08 00 310  5.3  6.3  2.48  9.09  6.43 999 1009.8   6.9   8.1   0.7 99.0 99.00
2005 10 09 09 00 305  4.1  4.6  2.35  8.33  6.28 999 1009.6   6.8   8.1   1.1 99.0 99.00
2005 10 09 10 00 290  4.0  4.8  2.46  9.09  6.54 999 1009.3   6.5   8.1   2.1 99.0 99.00
2005 10 09 11 00 261  3.8  4.8  2.32  9.09  6.51 999 1009.0   6.5   8.0   2.4 99.0 99.00
2005 10 09 12 00 246  2.3  3.1  2.37  7.69  6.60 999 1008.4   6.4   8.0   2.2 99.0 99.00
2005 10 09 13 00 222  1.2  2.6  2.22  7.69  6.69 999 1007.7   6.4   8.0   2.2 99.0 99.00
2005 10 09 14 00 140  0.6  1.2  2.16  8.33  6.53 999 1006.5   5.9   7.9   2.1 99.0 99.00
2005 10 09 15 00 165  2.9  4.0  1.98  8.33  6.49 999 1005.4   6.3   7.9   1.7 99.0 99.00
2005 10 09 16 00 148  4.4  5.2  1.90  8.33  6.49 999 1004.3   6.3   7.9   1.5 99.0 99.00
2005 10 09 17 00 144  6.0  7.5  1.79  8.33  6.30 999 1003.1   6.3   7.9   1.9 99.0 99.00
2005 10 09 18 00 137  8.6 10.2  1.63  8.33  5.98 999 1001.7   6.3   8.0   2.2 99.0 99.00
2005 10 09 19 00 128 10.0 11.4  1.65  8.33  5.44 999 1000.5   6.4   8.0   2.4 99.0 99.00
2005 10 09 20 00 120 11.9 13.7  1.70  7.69  4.88 999  999.1   6.3   8.0   2.6 99.0 99.00
2005 10 09 21 00 135 12.5 15.9  1.77  7.69  4.78 999  998.1   5.9   8.0   2.3 99.0 99.00
2005 10 09 22 00 124 13.5 15.8  1.64  7.69  4.43 999  996.7   6.6   8.0   2.0 99.0 99.00
2005 10 09 23 00 119 13.7 16.5  1.90  4.76  4.63 999  995.2   6.7   8.0   2.5 99.0 99.00
2005 10 10 00 00 114 14.0 17.0  1.99  5.26  4.71 999  993.7   6.5   8.0   2.3 99.0 99.00
2005 10 10 01 00 111 14.5 16.7  2.11  5.56  4.76 999  992.1   6.6   8.0   2.5 99.0 99.00
2005 10 10 02 00 108 14.2 16.4  1.95  5.88  4.64 999  990.9   6.6   8.0   2.6 99.0 99.00
2005 10 10 03 00 105 15.4 18.3  2.21  6.25  4.73 999  989.8   6.6   8.0   2.3 99.0 99.00
2005 10 10 04 00 102 14.9 17.7  2.22  6.25  4.83 999  989.2   6.7   8.0   2.5 99.0 99.00
2005 10 10 05 00  99 14.3 16.4  2.37  7.14  5.02 999  988.7   6.8   8.0   2.6 99.0 99.00
2005 10 10 06 00  97 14.9 17.6  2.39  6.67  5.04 999  988.5   6.7   8.0   2.0 99.0 99.00
2005 10 10 07 00 101 14.5 18.1  2.67  7.14  5.35 999  988.3   6.9   8.0   1.8 99.0 99.00
2005 10 10 08 00  97 14.4 16.5  2.69  7.69  5.40 999  988.2   6.9   8.0   1.8 99.0 99.00
2005 10 10 09 00  97 14.0 18.2  2.96  7.69  5.76 999  988.3   7.0   8.0   1.9 99.0 99.00
2005 10 10 10 00  83 12.5 15.5  3.12  7.14  5.96 999  988.5   6.5   8.1 999.0 99.0 99.00
2005 10 10 11 00  90 13.1 16.2  3.09  8.33  6.19 999  988.7   6.3   8.1   3.9 99.0 99.00
2005 10 10 12 00  84 11.8 14.1  3.39  9.09  6.31 999  988.9   7.0   8.1   3.6 99.0 99.00
2005 10 10 13 00  76 12.5 14.4  3.24  9.09  6.42 999  989.2   6.8   8.0   3.1 99.0 99.00
2005 10 10 14 00  66 12.9 15.6  2.98  9.09  5.93 999  989.6   6.5   8.0   2.9 99.0 99.00
2005 10 10 15 00  70 12.5 14.6  3.15  9.09  6.15 999  990.0   6.5   8.0   3.2 99.0 99.00
2005 10 10 16 00  57 12.8 15.3  3.30  9.09  6.34 999  990.6   6.2   7.9   3.6 99.0 99.00
2005 10 10 17 00  63 11.2 13.4  3.14  9.09  6.25 999  991.5   5.8   7.9   3.8 99.0 99.00
2005 10 10 18 00  55 11.6 13.8  3.19  9.09  6.73 999  992.3   6.7   8.0 999.0 99.0 99.00
2005 10 10 19 00  66 11.1 13.4  3.40 12.90  6.74 999  993.3   6.6   7.9   2.4 99.0 99.00
2005 10 10 20 00  68  9.8 12.4  3.70 17.39  7.60 999  994.3   5.9   7.9   3.6 99.0 99.00
2005 10 10 21 00  60 11.7 14.1  3.98 16.00  7.97 999  995.3   5.9   8.0   3.4 99.0 99.00
2005 10 10 22 00  49 11.4 14.2  4.38 16.00  8.47 999  996.2   6.2   8.0   2.8 99.0 99.00
2005 10 10 23 00  43 10.3 13.6  4.74 16.00  8.95 999  996.9   6.5   8.0 999.0 99.0 99.00
2005 10 11 00 00  38 10.0 12.6  4.42 16.00  8.48 999  997.5   6.6   8.0   1.5 99.0 99.00
2005 10 11 01 00  43  8.4 10.3  4.09 16.00  8.42 999  998.1   6.9   8.0   0.7 99.0 99.00
2005 10 11 02 00  29  7.8  9.6  4.00 14.81  8.49 999  998.8   7.0   8.0   1.7 99.0 99.00
2005 10 11 03 00  26  8.3 10.2  3.91 17.39  8.41 999  999.4   6.9   8.0   1.6 99.0 99.00
2005 10 11 04 00  12  8.1 10.0  3.66 16.00  8.17 999 1000.4   6.7   7.9   1.9 99.0 99.00
2005 10 11 05 00 350  7.0  8.5  3.19 16.00  7.48 999 1001.1   6.8   7.9   1.5 99.0 99.00
2005 10 11 06 00 336  7.4  8.7  3.10 16.00  8.06 999 1001.8   6.9   7.9   1.8 99.0 99.00
2005 10 11 07 00 348  5.8  7.5  3.06 14.81  8.00 999 1002.3   6.6   7.9   2.4 99.0 99.00
2005 10 11 08 00 322  7.8  8.8  2.91 14.81  8.39 999 1002.5   7.1   7.9   1.7 99.0 99.00
2005 10 11 09 00 310  6.9  8.0  2.67 14.81  8.05 999 1002.8   7.1   7.9   2.0 99.0 99.00
2005 10 11 10 00 292  6.3  7.7  2.77 14.81  8.02 999 1002.9   7.1   7.9   2.4 99.0 99.00
2005 10 11 11 00 291  7.5  9.2  2.96 14.81  8.48 999 1002.9   6.9   7.9   3.6 99.0 99.00
2005 10 11 12 00 281  5.8  6.7  2.78 13.79  8.41 999 1002.8   6.7   7.9   3.0 99.0 99.00
2005 10 11 13 00 287  8.6 10.1  2.78 13.79  8.84 999 1002.9   6.8   7.9   3.3 99.0 99.00
2005 10 11 14 00 287  6.1  7.4  2.65 13.79  8.22 999 1002.8   5.7   7.9   3.1 99.0 99.00
2005 10 11 15 00 322 11.1 12.7  2.83 12.90  8.37 999 1003.0   6.1   7.9 999.0 99.0 99.00
2005 10 11 16 00 327 10.7 13.1  2.68 12.90  7.49 999 1003.1   6.1   7.9 999.0 99.0 99.00
2005 10 11 17 00 316  8.8 11.1  2.77 12.90  7.20 999 1003.2   5.8   7.9  -0.1 99.0 99.00
2005 10 11 18 00 309  8.1  9.8  2.77 12.90  6.98 999 1003.3   5.9   7.9  -0.1 99.0 99.00
2005 10 11 19 00 310  7.7  8.8  2.63 13.79  6.96 999 1003.5   5.9   7.9   0.0 99.0 99.00
2005 10 11 20 00 301  8.1  9.6  2.43 12.90  6.60 999 1003.6   4.5   7.9 999.0 99.0 99.00
2005 10 11 21 00 301  6.2  7.4  2.36 12.90  6.92 999 1003.4   4.9   7.9   1.4 99.0 99.00
2005 10 11 22 00 310  5.9  7.2  2.44 12.90  7.03 999 1003.2   5.1   7.9   1.6 99.0 99.00
2005 10 11 23 00 303  6.7  8.6  2.38 12.12  6.86 999 1003.2   4.6   7.9   0.9 99.0 99.00
2005 10 12 00 00 314  8.6 10.5  2.34 13.79  6.87 999 1003.0   5.7   7.9 999.0 99.0 99.00
2005 10 12 01 00 323  9.1 10.6  2.31 12.90  6.39 999 1002.9   5.7   7.9 999.0 99.0 99.00
2005 10 12 02 00 332  8.9 10.8  2.40 12.12  6.57 999 1002.6   5.8   7.9  -0.6 99.0 99.00
2005 10 12 03 00 332  7.7  9.7  2.63 12.12  6.69 999 1002.6   5.4   7.9  -1.1 99.0 99.00
2005 10 12 04 00 313  7.5  9.2  2.28  7.14  6.48 999 1002.8   5.6   7.8  -2.4 99.0 99.00
2005 10 12 05 00 304  7.1  9.5  2.26 12.12  6.76 999 1002.9   5.7   7.8  -1.5 99.0 99.00
2005 10 12 06 00 286  9.3 11.0  2.09 11.43  6.50 999 1003.1   5.7   7.8   0.1 99.0 99.00
2005 10 12 07 00 279  8.5 10.1  2.08 11.43  6.52 999 1003.1   5.6   7.9   0.3 99.0 99.00
2005 10 12 08 00 285  5.7  7.1  2.19 11.43  6.55 999 1003.0   4.0   7.8   2.3 99.0 99.00
2005 10 12 09 00 285  8.5 10.6  2.26 10.00  6.44 999 1002.9   5.6   7.8   1.9 99.0 99.00
2005 10 12 10 00 320  8.9 10.4  2.28 10.81  6.36 999 1003.0   4.0   7.8   2.3 99.0 99.00
2005 10 12 11 00 282  8.6 10.0  2.28 10.81  6.30 999 1002.9   5.0   7.8   0.5 99.0 99.00
2005 10 12 12 00 278  8.5 10.8  2.06 11.43  6.18 999 1002.9   5.5   7.8   1.4 99.0 99.00
2005 10 12 13 00 331 10.0 12.0  1.98  7.69  5.92 999 1003.0   4.1   7.8   1.6 99.0 99.00
2005 10 12 14 00 316  6.6  7.9  2.01 10.81  5.94 999 1003.2   3.6   7.8   1.1 99.0 99.00
2005 10 12 15 00 334  9.2 13.5  1.97  6.67  6.12 999 1003.7   3.9   7.8   1.1 99.0 99.00
2005 10 12 16 00 329 10.0 14.2  2.02  7.14  5.71 999 1004.1   3.4   7.8   0.0 99.0 99.00
2005 10 12 17 00 317 10.2 13.3  1.98  7.14  5.56 999 1004.5   5.2   7.8  -1.9 99.0 99.00
2005 10 12 18 00 329 10.7 12.0  2.08  7.14  5.55 999 1005.1   5.4   7.8  -2.5 99.0 99.00
2005 10 12 19 00 312  8.3 10.4  2.18  6.67  5.60 999 1005.4   5.4   7.8  -2.4 99.0 99.00
2005 10 12 20 00 309  8.6 10.6  2.06  7.14  5.80 999 1005.8   5.6   7.8  -0.5 99.0 99.00
2005 10 12 21 00 294  7.1  8.2  2.15  7.14  5.86 999 1006.3   5.5   7.8   0.6 99.0 99.00
2005 10 12 22 00 300  5.5  6.8  1.89  7.69  5.89 999 1006.4   5.1   7.8   2.4 99.0 99.00
2005 10 12 23 00 265 10.8 12.3  2.04  7.14  5.91 999 1006.3   6.2   7.8   2.0 99.0 99.00
2005 10 13 00 00 261  8.8 11.2  2.07  7.14  5.68 999 1006.1   6.3   7.8   3.0 99.0 99.00
2005 10 13 01 00 267  9.3 11.5  1.98  6.67  5.65 999 1005.8   6.5   7.8   3.1 99.0 99.00
2005 10 13 02 00 260 10.0 11.9  1.95  7.14  5.73 999 1005.7   6.9   7.8   3.5 99.0 99.00
2005 10 13 03 00 245 10.2 12.0  2.07  6.67  5.64 999 1005.5   7.2   7.8   4.2 99.0 99.00
2005 10 13 04 00 243 11.6 13.4  2.03  7.14  5.55 999 1005.3   7.5   7.8   4.9 99.0 99.00
2005 10 13 05 00 235 12.3 15.0  2.07  6.67  5.46 999 1005.1   7.6   7.8   5.1 99.0 99.00
2005 10 13 06 00 237 11.5 13.5  2.39  7.14  5.80 999 1004.9   7.8   7.8   5.3 99.0 99.00
2005 10 13 07 00 232 11.0 13.1  2.10  6.67  5.71 999 1004.9   7.8   7.9   5.6 99.0 99.00
2005 10 13 08 00 235 11.2 13.6  2.30  7.14  5.74 999 1004.6   7.8   7.8   5.0 99.0 99.00
2005 10 13 09 00 230 11.1 13.9  2.26  7.14  5.81 999 1004.3   7.7   7.8   5.1 99.0 99.00
2005 10 13 10 00 222 10.9 13.6  2.39  7.14  5.89 999 1004.0   7.6   7.8   5.4 99.0 99.00
2005 10 13 11 00 226 11.1 12.4  2.49  7.14  5.84 999 1003.7   7.5   7.8   5.0 99.0 99.00
2005 10 13 12 00 229 10.2 12.5  2.27  7.69  5.93 999 1003.3   7.6   7.8   5.3 99.0 99.00
2005 10 13 13 00 227 10.5 12.1  2.15  7.69  5.63 999 1003.1   7.6   7.8   5.5 99.0 99.00
2005 10 13 14 00 228 10.3 11.9  2.18  7.69  5.74 999 1002.7   7.7   7.8   5.5 99.0 99.00
2005 10 13 15 00 223 10.2 11.6  2.18  7.69  5.86 999 1002.2   7.6   7.8   5.5 99.0 99.00
2005 10 13 16 00 212  8.2  9.9  2.20  7.14  5.92 999 1001.6   7.3   7.8   5.8 99.0 99.00
2005 10 13 17 00 199  6.5  7.8  2.06  7.69  5.87 999 1001.2   7.4   7.8   6.2 99.0 99.00
